date,points,avg_cloud,max_irr,winner,rmse_lin,mae_lin,r2_lin,rmse_ann,mae_ann,r2_ann,rmse_lstm,mae_lstm,r2_lstm,rmse_rf,mae_rf,r2_rf,rmse_gbdt,mae_gbdt,r2_gbdt
2026-03-03,131,17.49618320610687,975.0,HistGBDT,0.6009839294285295,0.4906919069218434,0.9824966412170892,0.589209995776891,0.5126666541159812,0.9831757431875203,0.6843098196940469,0.578860908470081,0.9773065136193386,0.5202649096343428,0.3264505908587821,0.9868826910630294,0.3867605538330642,0.31853138701125455,0.9927509678801798
2026-03-04,133,0.0,990.0,HistGBDT,0.6856613882903705,0.5944411758417455,0.9786679275444061,0.6312571040330998,0.5615675121233621,0.9819188428856448,0.7549822023623518,0.6771325288392548,0.9741365122267142,0.48919792326781125,0.3808731335415789,0.9891411740490745,0.32618131446276183,0.2756722545715847,0.9951723939841209
2026-03-05,133,13.984962406015038,994.0,HistGBDT,0.6814657741944223,0.6212733051920172,0.978620681041092,0.5916324449156881,0.47209995029954593,0.9838857634703344,0.6586654192676771,0.5864646369389126,0.9800273590327807,0.3523969698137586,0.28839677758001386,0.9942829748901295,0.33901971502597317,0.28210743333124416,0.9947087817201478
2026-03-06,127,20.440944881889763,1097.0,Random Forest,1.2942156064265922,0.8885276087818853,0.9249266988090905,1.342263836665015,0.910640964220326,0.9192489779907321,1.511546180405162,0.9064389869772543,0.8975964319978906,0.6341216253170266,0.4041658621735268,0.9819774027913425,0.6489498788640995,0.38362114525966884,0.9811246697097504
2026-03-07,133,19.142857142857142,1076.0,Random Forest,1.580742298213722,0.9833218573079352,0.9034079297958272,1.4868113649851296,0.9191558076816658,0.9145462610914533,2.5503381458835275,1.4200227993556431,0.7485712948904806,1.1257410244018158,0.500599683973391,0.9510112552966447,1.175186511682501,0.6006009074343743,0.9466133190662624
2026-03-08,132,20.181818181818183,1045.0,HistGBDT,1.8736823222589376,1.2235537805460484,0.8428306832007957,1.6904121566202404,1.07750336336784,0.8720733399835788,3.076056729854751,1.8294547104329772,0.576391634637887,1.3174886910051684,0.6804316505432935,0.9222913008863906,1.2578634112090825,0.6954704645740575,0.9291658289759385
2026-03-09,135,9.911111111111111,1022.0,Random Forest,1.6892177210411632,1.1116085181736644,0.8780209981895037,1.3370938678323012,0.9399107908032671,0.9235746191635105,2.76574368241396,1.6880913921002991,0.6730075874537178,0.9554928936867126,0.5905319903719731,0.9609726790211889,1.2341928222573526,0.7504131894923639,0.9348851791353279
2026-03-10,133,21.18796992481203,962.0,Random Forest,1.2848279567114105,0.8269824711394207,0.9360163968769497,0.96378691215556,0.6965784812457578,0.9639968262733053,1.9739877267672714,1.1628613417471263,0.8489684660198188,0.6183743550009909,0.3673549478656782,0.9851788576693075,0.944529945147821,0.5419095212599836,0.9654211775533337
2026-03-11,134,61.67164179104478,990.0,Random Forest,1.0983058156344274,0.6927551782812024,0.9030946056538066,1.364809646660951,0.8775398443313102,0.8503607393597657,1.8465837991175222,1.3240024102944048,0.7260701064670683,0.9086409430002339,0.4843290408408243,0.9336736664156904,1.1578973272378905,0.6766214828010536,0.8922936050960295
2026-03-12,128,43.40625,1048.0,Random Forest,1.683386277829478,1.0390839055501357,0.840515415891426,1.3050083165754176,0.8339371012690991,0.9041531810819503,2.532361276194975,1.5878507284466177,0.6390870440360579,0.697227508323294,0.41262711449940054,0.9726410030138454,0.837442565842151,0.4675815257771181,0.9605305378755601
2026-03-13,129,36.093023255813954,970.0,Random Forest,1.2771150001741431,0.892675739395264,0.9376844498254145,0.7085627479669336,0.49639024683177196,0.9808180367820014,2.0776977100802467,1.1480380800602046,0.8350694359610545,0.5372020216883282,0.31327090086832415,0.9889741596753392,0.5510521196044488,0.36612373395715464,0.9883982961200025
2026-03-14,134,14.738805970149254,1017.0,Random Forest,1.4015798888932907,0.9472750576681517,0.9350424934107241,1.0347339689593837,0.7195692660009773,0.964596104933815,2.1660482571941726,1.2329692656531266,0.844857820748075,0.6975035413779657,0.3606906363930697,0.9839125775824272,0.8050194854841826,0.41935160803715743,0.978570777371266
2026-03-15,135,17.666666666666668,988.0,HistGBDT,1.5786162550636702,1.0396749812010972,0.9064717916177755,1.7804083209945616,1.4124265198888943,0.8810323987553432,2.5575006823092825,1.3761728006751446,0.7545172438070431,0.7740566406862995,0.4057156065453454,0.9775128220881463,0.5715644899756851,0.3540412979238463,0.9877391676901967
2026-03-16,132,53.09090909090909,1081.0,HistGBDT,1.224616165331896,0.7444793524918429,0.9161326280942453,1.1056517367989918,0.6857261715523012,0.9316356383357921,2.2092915411353773,1.4323273370645262,0.7270399320464407,0.8275967781946652,0.444317452185787,0.9616971895998323,0.7683660964433848,0.43538889781077084,0.966983620673645
2026-03-17,136,26.75,1053.0,HistGBDT,1.4022599555150919,0.9809165798799209,0.9271274144451387,1.5536913639779408,1.112194955033709,0.9105384088349618,1.8529499076917069,1.137120160302695,0.8727568322551564,0.6643095088608505,0.4766792379606967,0.983645093990468,0.6317598838019354,0.41993835541781926,0.9852085344967879
2026-03-18,127,20.228346456692915,996.0,HistGBDT,1.015850423993329,0.7812874077256444,0.9536035676118456,1.1266586891657149,0.8489454475857459,0.9429297472808192,1.3301817746434514,0.8609669065306506,0.9204487439953741,0.4835852228869878,0.35033911321683164,0.9894859243447662,0.4772435625963865,0.30162426423763716,0.9897598760666374
2026-03-19,132,20.431818181818183,1045.0,HistGBDT,1.3432075344370837,0.920134543542508,0.9276567071587564,1.384142458019981,0.9264146691688426,0.9231801215794966,1.8359499517855773,1.076776639914874,0.8648445040873171,0.8967090355172584,0.4852445174361677,0.9677585083719783,0.8632094649612404,0.41810413413817643,0.9701224885492263
2026-03-20,132,51.50757575757576,1177.0,Random Forest,2.116603044255426,1.3856394290323009,0.8420271956064593,2.229731426830296,1.4579744942876354,0.8246892267954129,3.0091265176303654,2.0635291696064404,0.6807106807796854,1.3731688922307697,0.8508182340038684,0.9335107540245695,1.4689308413252486,0.9161941546024966,0.9239137475908569
2026-03-21,135,17.377777777777776,1064.0,Random Forest,1.6529389212722905,0.9827732904539552,0.9067731863204777,1.6318955247254268,1.0224193103610417,0.9091317985961095,2.2950434610125994,1.2749853318779556,0.8202747661417493,0.7904524863808156,0.4318334637939061,0.9786804139078689,0.9862059060230028,0.5380674205567221,0.9668134254937671
2026-03-22,134,15.283582089552239,962.0,Random Forest,1.1064728598509836,0.8527290900190359,0.949661470762871,1.3978436527581066,1.0924435509813961,0.9196591932555709,1.452764007180021,0.8901868151159429,0.913222100459468,0.6196569468512657,0.394405574911514,0.9842121992572631,0.7836025010864733,0.4776108171147083,0.9747529512961219
2026-03-23,136,27.36764705882353,1229.0,Random Forest,1.8983956322700473,1.150490425271898,0.8776493390738118,2.038347380624354,1.3836856688859396,0.8589447461313329,2.750706602043635,1.6566427519251317,0.7431252554599586,1.0868558583203436,0.6308440127853389,0.9598970086163304,1.2973620813988616,0.7298686511725826,0.9428580221368195
2026-03-24,136,23.455882352941178,1064.0,Random Forest,1.5603752708752414,0.9814311281195922,0.8989087429226549,1.6812573882552369,1.1267348577793228,0.8826389757910575,2.3022517215331035,1.2903472901039261,0.7799298740436796,0.7799090265583885,0.48834011120980847,0.9747452326027485,1.096465181256104,0.5991049096342937,0.9500833801210774
2026-03-25,136,10.632352941176471,983.0,Random Forest,0.7860645455751711,0.5790550122551242,0.9726261435795357,0.8417700104715563,0.5785958705799302,0.9686089049080867,0.8992778303635722,0.6167560781818979,0.9641732558617823,0.5227186802875841,0.31461965802893893,0.9878952559895532,0.5791080608050979,0.34067676701913546,0.9851427377843848
2026-03-26,135,50.50370370370371,957.0,Random Forest,0.702016984645242,0.4220305628564088,0.9775057317770429,0.5612592404168303,0.33621884484756304,0.9856218291939414,0.5099499267866885,0.3961617496914333,0.9881305198711817,0.4095869978779472,0.30807511491068545,0.9923428182839891,0.45779960882862575,0.3211445467574369,0.9904340641378845
2026-03-27,137,8.138686131386862,996.0,Random Forest,0.5195341036433345,0.4421411922612311,0.9881635917261973,0.6000497329129822,0.4639945155354461,0.9842105752353283,0.5357565681055116,0.4196744491270859,0.9874128669566075,0.3125364321847046,0.21142577043989857,0.9957165557895205,0.3916715220833315,0.2790325007037166,0.9932727772818322
2026-03-28,135,17.57037037037037,1056.0,Random Forest,1.7528893544045718,1.0758780584520187,0.8823812396165691,1.4509925934473582,1.0534585541539503,0.919406877546866,1.2193591940654582,0.7927709813647801,0.9430844541359553,0.9976488609098152,0.5588839987057281,0.9619001721821063,1.2321698370849998,0.6846591246076199,0.9418822573547341
2026-03-29,134,56.559701492537314,1138.0,Random Forest,1.7893867289495302,1.0181915717782433,0.8694022870027692,1.97761850421533,1.2898854350060658,0.840481086964409,1.51043004547851,0.8822941637786467,0.9069474284284392,1.2265962089209188,0.5868174676458622,0.9386336371385865,1.558087133088134,0.7555638211613391,0.9009828025966614
2026-03-30,138,13.898550724637682,1204.0,Random Forest,2.2055545491418296,1.31569523701008,0.8166616113684099,2.0810710021196503,1.4091345823911314,0.8367731503884998,1.7130662577760098,1.112756325058315,0.8893971991950571,1.1830087410471102,0.6934817444745797,0.9472534923616188,1.5775232558482997,0.9202144483762629,0.9062072339871509
2026-03-31,138,54.43478260869565,1144.0,Random Forest,1.2408618869504011,0.6495903027500588,0.9419375681859153,1.2180998436933528,0.8361621837968441,0.9440481944816367,1.1005452229935584,0.7284697998174723,0.9543265185805715,0.8296191095906834,0.4826168748646754,0.9740459088994529,0.9308064393139592,0.4677335423791904,0.9673286493629836
2026-04-01,137,58.54014598540146,1097.0,Random Forest,1.9119050105044288,1.038059177656597,0.85160183700685,1.7103855615065122,1.016811189039125,0.881236238105305,1.6569591155069479,0.8911718833498711,0.888539884857074,0.9298279307348981,0.47629837803152175,0.9649004880725498,1.330159211678993,0.6455532872826973,0.9281704484604733
2026-04-02,134,38.46268656716418,1110.0,Random Forest,2.052926541137337,1.2449872675489146,0.8000689662589966,1.6176383452412033,1.0030521991020382,0.8758644254486678,1.813493620133931,1.129331265668371,0.8439853228765929,1.3533708133379676,0.7892718723517282,0.9131105586234222,1.6141992207925586,0.9564499316358972,0.8763916927130657
2026-04-03,138,42.73913043478261,1074.0,Random Forest,2.017346582055824,1.1835909870867094,0.8407128738035565,1.4877994440167617,0.945135451990235,0.9133619981621163,1.4047325099403019,0.8460212810505989,0.922766287663572,1.221971938556616,0.6234889123196309,0.9415557070464238,1.2385818951872227,0.6566472346902259,0.9399560716223541
2026-04-04,138,94.0,970.0,Random Forest,1.0993988406151096,0.5811493672654408,0.9454654366667351,1.022209001588352,0.5948030579481686,0.9528544514936135,0.9140967109303879,0.45740483837542323,0.9622996325333231,0.9034507003244375,0.45551511885080237,0.9631726721140312,1.009367828333901,0.5023002734719489,0.9540315132445542
2026-04-05,137,0.17518248175182483,973.0,Linear Regression,0.2300907484893806,0.187094213372004,0.9974789840009259,1.0738312197439477,0.8110621671455059,0.945090265928958,0.2962812565152679,0.23354326042815712,0.995819909892121,0.28757055021810257,0.17506077858161953,0.996062087110854,0.6018741036262344,0.41699622500499284,0.9827500196991922
2026-04-06,139,5.906474820143885,994.0,LSTM,0.31908588832910373,0.22879925147271082,0.9953576761848981,0.3169148428955996,0.2324945002494643,0.9954206335816342,0.26949935062262603,0.21601327860441139,0.99668841672202,0.31593418060398465,0.1977808878557123,0.9954489305445259,0.3437323879325324,0.2465189334804695,0.9946128242376227
2026-04-07,139,57.89208633093525,996.0,Random Forest,0.23452422111099303,0.18111732654707452,0.9974362552156606,0.3398051973128642,0.24318531100666513,0.9946178051108582,0.2553536631752382,0.21623060253712773,0.9969606300165392,0.22787808396480755,0.1643927854683913,0.9975795032510931,0.27075154863188006,0.2112681128199546,0.9965830290702173
2026-04-08,137,5.233576642335766,973.0,ANN,0.7479557747943582,0.3539898114851558,0.9747156110903062,0.5867886260114409,0.355815175828035,0.9844380506741394,0.6036013987498139,0.3528671155811226,0.9835335076180601,0.6816107521878227,0.29184660332984486,0.9790022148412125,0.7101080016274101,0.3419289658447668,0.9772097318395075
2026-04-09,135,8.555555555555555,1141.0,Random Forest,2.0825777316664924,1.137236480059256,0.825261398399745,1.6696859383791212,1.0355212491998385,0.8876802845495493,1.6172623372157735,0.9075895160251193,0.894622628652173,1.1841503768462214,0.61566537972248,0.943506285575253,1.4552763446219912,0.805752734018949,0.9146747920931041
2026-04-10,139,53.597122302158276,1146.0,Random Forest,2.2575991106792004,1.2670748976287391,0.8153966285012629,1.9657634677464069,1.0901593786037171,0.8600385292989086,1.7558008013255877,1.0568432683258608,0.8883402982171869,1.3422545927269027,0.6410115603515202,0.9347447023283402,1.8466258940767744,0.9414216722991421,0.876489517009807
2026-04-11,136,12.602941176470589,994.0,LSTM,1.2068024583862154,0.5676133988501552,0.9387440747604469,1.1118171362821596,0.6934006605774456,0.9480072895261853,0.7331869350081545,0.4121847251355648,0.9773897602963223,0.8644531240291099,0.4171753316351749,0.9685689689337063,0.9505123589343589,0.44044916721025373,0.9619993287755262
2026-04-12,139,6.129496402877698,975.0,Linear Regression,0.3323327470514045,0.27553071264941004,0.9950470882146624,1.1458912249737192,0.8877905816264209,0.9411154845753893,0.36853546182733293,0.28573247135971946,0.993909220388164,0.3876258040389413,0.22254171027692315,0.993261865459781,0.6155941897530294,0.3910324153932344,0.9830056975830804
2026-04-13,135,3.037037037037037,1014.0,LSTM,0.5430687701623975,0.2235263400230329,0.9872311190995542,0.5648297724256967,0.41199670522793613,0.9861873076324339,0.477463240721321,0.37128127677882167,0.9901298657164248,0.6616649402741428,0.2521850231893615,0.9810451904618241,0.7332437501752118,0.26448268980563944,0.976722307955722
2026-04-14,139,9.856115107913668,960.0,Random Forest,0.3187019628076512,0.2004388601529991,0.9951789581083524,0.38828005204215404,0.2790646767316528,0.9928441440881437,0.291528180411064,0.20069968398183372,0.9959660314058099,0.26255634815793505,0.1900050537635029,0.9967279760392241,0.34201669793298045,0.24117665745133826,0.9944477879002919
2026-04-15,140,7.5,1068.0,Random Forest,1.2304435612174704,0.5574664663115142,0.9390184018418211,1.101616376367859,0.6697304295048543,0.9511194400096219,0.9730871115378763,0.5612195994206837,0.9618601617716005,0.7333816085394808,0.36643293291022383,0.9783361602133501,0.9790854033166517,0.4763742207592001,0.9613885103069957
2026-04-16,140,21.242857142857144,1079.0,Random Forest,1.8297229162367024,0.8670907130322144,0.875931683886765,1.6891648102156305,0.8326074972199126,0.8942612227941269,1.5692068939603467,0.7601564509340695,0.9087462652330279,1.278907867992477,0.5687190229815887,0.939386585225864,1.6089713071191607,0.7369605785142515,0.9040628457833725
2026-04-17,135,40.385185185185186,1094.0,Random Forest,2.200982475733797,1.3474136343180025,0.8053670866557301,1.9149466229648864,1.2331588584489068,0.8526682118187948,1.9426831533868925,1.1768720292833117,0.8483693271567846,1.2663157656883468,0.7915853980597725,0.935573113845813,1.5004044665639908,0.9506859868090525,0.9095518245307506
2026-04-18,139,30.834532374100718,983.0,Random Forest,1.200892757618651,0.662329562821885,0.9376785168497844,1.1189798297359292,0.715145077841995,0.9458904595735508,1.9879811493245145,1.0991222595516725,0.8292133763541073,0.7879805504743351,0.4741098784428868,0.973167550231175,1.0081961747429617,0.5472553934069188,0.9560742263230276
2026-04-19,140,44.35,960.0,Random Forest,1.1507767473444248,0.6465040327923354,0.9327344778331568,0.8630659777621285,0.6480412863102373,0.9621645977161145,1.9641927839297653,1.1029107390914643,0.8040349672608206,0.6786870719603341,0.4593903900463837,0.9766035742806595,0.6981533979713979,0.47764381889681784,0.9752421986341263
2026-04-20,137,43.18978102189781,962.0,Random Forest,1.0538517853150784,0.6081978359573386,0.9452738223002631,0.7666258423151213,0.522165677032326,0.9710397067727757,1.7016401874135885,0.9491918057960315,0.8573172364130537,0.6782656740169613,0.41914283321426016,0.9773308246202657,0.7776175838166344,0.5012817914230424,0.9702032985136226
2026-04-21,138,48.92028985507246,884.0,Random Forest,0.9578457035377844,0.4462925333004171,0.9467680245235309,0.947062362967969,0.5078906902254053,0.9479598394354366,1.3692607056254542,0.6927001784348833,0.8912188206966499,0.6466319959869307,0.37130506224462584,0.975739717560564,0.8647056757165272,0.4507167625465398,0.9566171487677477
2026-04-22,140,23.478571428571428,920.0,Random Forest,0.6102436711195381,0.18664922274757076,0.9822257744837144,0.6847634623340859,0.309188144884949,0.9776197323299526,0.6455835782172697,0.22879405523708884,0.9801075137104344,0.5855419039418996,0.30778278661379443,0.9836356002782902,0.6766854625204697,0.3459085244616976,0.9781446477249889
